date,country_name,new_confirmed,cumulative_persons_fully_vaccinated,mobility_workplaces,mobility_residential,average_temperature_celsius
2020-05-20,Chile,4038,0,-49,26,12.203704
2020-05-20,South Africa,1096,0,-48,26,15.357143
2020-05-20,Colombia,850,0,-47,25,24.547619
2020-05-20,India,6088,0,-44,21,31.81746
2020-05-20,France,418,0,-42,12,19.255556
2020-05-20,United States of America,23587,0,-41,15,17.185185
2020-05-20,Turkey,972,0,-33,11,25.855556
2020-05-20,Germany,460,0,-26,6,16.344444
2020-05-20,Japan,89,0,-21,12,18.738889
2020-05-20,South Korea,20,0,-3,2,14.611111
2020-05-21,Germany,638,0,-81,18,18.416667
2020-05-21,France,318,0,-78,22,20.905556
2020-05-21,United Kingdom,2565,0,-59,23,14.4
2020-05-21,Chile,3964,0,-74,36,9.055556
2020-05-21,Colombia,733,0,-48,25,25.206349
2020-05-21,South Africa,975,0,-48,26,14.82716
2020-05-21,India,6654,0,-44,21,32.490741
2020-05-21,United States of America,24511,0,-41,15,17.425926
2020-05-21,Turkey,961,0,-34,12,26.983333
2020-05-21,Japan,23,0,-21,12,17.572222
2020-05-21,South Korea,23,0,-2,2,17.0
2020-05-22,France,393,0,-57,20,20.444444
2020-05-22,United Kingdom,2052,0,-58,24,13.072222
2020-05-22,Germany,431,0,-51,14,19.522222
2020-05-22,Chile,4276,0,-51,31,8.694444
2020-05-22,South Africa,1229,0,-46,27,14.191358
2020-05-22,India,6767,0,-42,21,33.537037
2020-05-22,Colombia,888,0,-42,26,24.444444
2020-05-22,United States of America,24947,0,-41,15,16.660494
2020-05-22,Turkey,952,0,-35,12,21.833333
2020-05-22,Japan,14,0,-21,13,20.194444
2020-05-22,South Korea,25,0,-2,3,17.788889
2020-05-23,Turkey,1186,0,-71,31,11.222222
2020-05-23,United Kingdom,1526,0,-41,15,10.533333
2020-05-23,India,6977,0,-37,19,35.619048
2020-05-23,Chile,3536,0,-37,25,10.744444
2020-05-23,Colombia,1095,0,-34,22,25.698413
2020-05-23,South Africa,1247,0,-22,17,13.740741
2020-05-23,United States of America,19903,0,-21,7,17.648148
2020-05-23,Japan,31,0,-20,11,23.638889
2020-05-23,France,250,0,-17,10,13.955556
2020-05-23,Germany,289,0,-8,7,13.55
2020-05-23,South Korea,16,0,-2,2,19.654321
2020-05-24,Turkey,1141,0,-62,22,10.333333
2020-05-24,United Kingdom,1363,0,-36,11,12.339506
2020-05-24,Chile,3709,0,-35,23,14.266667
2020-05-24,Colombia,1051,0,-34,20,23.769841
2020-05-24,United States of America,20717,0,-24,5,21.648148
2020-05-24,India,6535,0,-24,15,36.428571
2020-05-24,South Africa,974,0,-18,17,13.82716
2020-05-24,Japan,42,0,-17,8,23.402778
2020-05-24,South Korea,19,0,-6,3,19.044444
2020-05-24,Germany,432,0,-4,3,12.511111
2020-05-24,France,115,0,-3,3,14.527778
2020-05-25,United States of America,18690,0,-72,20,16.048611
2020-05-25,United Kingdom,1616,0,-77,24,13.538889
2020-05-25,Colombia,854,0,-72,32,25.365079
2020-05-25,Turkey,987,0,-85,35,12.755556
2020-05-25,India,6387,0,-51,22,37.31746
2020-05-25,South Africa,657,0,-47,25,15.561728
2020-05-25,Chile,4895,0,-47,27,16.657407
2020-05-25,France,358,0,-42,15,16.466667
2020-05-25,Germany,362,0,-27,8,13.722222
2020-05-25,Japan,28,0,-18,10,24.027778
2020-05-25,South Korea,40,0,-1,3,18.627778
2020-05-26,United Kingdom,2058,0,-59,21,14.177778
2020-05-26,Turkey,948,0,-83,32,20.033333
2020-05-26,Chile,3964,0,-47,26,13.731481
2020-05-26,South Africa,1566,0,-45,24,7.013889
2020-05-26,India,6566,0,-42,19,37.230159
2020-05-26,Colombia,1154,0,-41,23,23.857143
2020-05-26,United States of America,16483,0,-39,14,16.419753
2020-05-26,France,276,0,-39,15,18.083333
2020-05-26,Germany,353,0,-23,8,13.8
2020-05-26,Japan,32,0,-18,11,21.652778
2020-05-26,South Korea,79,0,-1,1,20.211111
2020-05-27,United Kingdom,1825,0,-58,22,11.8
2020-05-27,Chile,4328,0,-47,27,13.435185
2020-05-27,Colombia,1171,0,-44,23,23.611111
2020-05-27,South Africa,1558,0,-44,24,4.430556
2020-05-27,India,7466,0,-39,19,37.15873
2020-05-27,United States of America,19897,0,-38,14,18.0
2020-05-27,France,191,0,-37,13,18.244444
2020-05-27,Turkey,1035,0,-29,9,22.65
2020-05-27,Germany,741,0,-23,7,16.977778
2020-05-27,Japan,36,0,-18,10,22.125
2020-05-27,South Korea,58,0,-2,1,18.644444
2020-05-28,United Kingdom,1756,0,-58,22,15.055556
2020-05-28,Chile,4654,0,-47,28,13.453704
2020-05-28,Colombia,1343,0,-44,24,23.103175
2020-05-28,South Africa,1882,0,-43,24,7.222222
2020-05-28,India,7964,0,-40,19,34.785714
2020-05-28,France,3325,0,-39,14,19.266667
2020-05-28,United States of America,23138,0,-38,14,20.049383
2020-05-28,Turkey,1182,0,-29,11,21.266667
2020-05-28,Germany,738,0,-24,8,15.083333
2020-05-28,Japan,85,0,-18,10,20.25
2020-05-28,South Korea,39,0,-1,2,19.955556
2020-05-29,United Kingdom,1527,0,-56,22,17.138889
2020-05-29,Chile,3695,0,-46,31,12.342593
2020-05-29,South Africa,1723,0,-42,24,11.104938
2020-05-29,Colombia,1417,0,-39,25,23.007937
2020-05-29,France,597,0,-38,15,18.472222
2020-05-29,India,8380,0,-38,19,33.071429
2020-05-29,United States of America,22806,0,-37,14,19.092593
2020-05-29,Turkey,1141,0,-29,12,14.433333
2020-05-29,Germany,286,0,-25,7,15.338889
2020-05-29,Japan,47,0,-17,11,21.655556
2020-05-29,South Korea,27,0,-1,2,20.944444
2020-05-30,Germany,333,0,5,2,15.566667
2020-05-30,Turkey,983,0,-45,22,16.683333
2020-05-30,Chile,4220,0,-32,23,11.255556
2020-05-30,United Kingdom,1118,0,-31,12,13.537037
2020-05-30,India,8392,0,-29,17,30.460317
2020-05-30,Colombia,1610,0,-29,21,21.842593
2020-05-30,Japan,33,0,-14,8,22.922222
2020-05-30,South Africa,1707,0,-14,15,11.944444
2020-05-30,United States of America,23059,0,-12,6,20.08642
2020-05-30,France,1828,0,-5,5,18.105556
2020-05-30,South Korea,35,0,-3,2,20.895062
2020-05-31,Germany,213,0,8,0,15.172222
2020-05-31,France,257,0,7,2,18.255556
2020-05-31,Turkey,839,0,-34,15,19.327778
2020-05-31,Chile,4830,0,-30,21,11.0
2020-05-31,United Kingdom,1082,0,-26,9,14.098765
2020-05-31,Colombia,1179,0,-24,19,22.84127
2020-05-31,United States of America,20551,0,-16,5,21.753086
2020-05-31,India,8171,0,-16,14,30.492063
2020-05-31,Japan,46,0,-14,7,19.85
2020-05-31,South Africa,1696,0,-7,14,12.777778
2020-05-31,South Korea,38,0,-4,2,22.188889
2020-06-01,Germany,342,0,-80,16,18.688889
2020-06-01,United Kingdom,1437,0,-53,19,14.611111
2020-06-01,France,338,0,-72,20,18.277778
2020-06-01,South Korea,49,0,0,2,20.244444
2020-06-01,Chile,5471,0,-45,25,10.425926
2020-06-01,Colombia,1202,0,-39,22,22.603175
2020-06-01,United States of America,17005,0,-37,12,25.82716
2020-06-01,India,8909,0,-35,17,30.992063
2020-06-01,South Africa,1453,0,-35,19,13.598765
2020-06-01,Turkey,827,0,-21,7,19.033333
2020-06-01,Japan,56,0,-11,8,23.177778
2020-06-02,United Kingdom,1485,0,-54,19,15.294444
2020-06-02,South Korea,39,0,0,1,21.066667
2020-06-02,Chile,3527,0,-47,26,10.175926
2020-06-02,Colombia,1356,0,-39,23,23.412698
2020-06-02,United States of America,20493,0,-37,13,26.296296
2020-06-02,India,9304,0,-37,16,27.888889
2020-06-02,South Africa,1722,0,-35,20,12.561728
2020-06-02,France,-766,0,-33,11,20.627778
2020-06-02,Germany,394,0,-26,6,20.605556
2020-06-02,Turkey,786,0,-22,7,15.0
2020-06-02,Japan,32,0,-13,8,24.011111
2020-06-03,United Kingdom,1357,0,-54,22,9.705556
2020-06-03,Chile,4942,0,-47,27,8.712963
2020-06-03,Colombia,1582,0,-41,23,20.52381
2020-06-03,United States of America,20412,0,-37,13,26.444444
2020-06-03,India,9851,0,-35,17,28.642857
2020-06-03,South Africa,3238,0,-35,20,13.067901
2020-06-03,France,352,0,-32,11,16.577778
2020-06-03,Germany,507,0,-25,7,19.661111
2020-06-03,Turkey,867,0,-20,6,16.683333
2020-06-03,Japan,46,0,-13,8,23.45
2020-06-03,South Korea,39,0,-1,2,23.55
2020-06-04,United Kingdom,1250,0,-54,22,8.55
2020-06-04,South Korea,51,0,0,2,26.594444
2020-06-04,Chile,4664,0,-47,28,7.074074
2020-06-04,Colombia,1779,0,-40,22,25.25
2020-06-04,United States of America,20132,0,-37,13,25.049383
2020-06-04,India,9887,0,-35,16,28.47619
2020-06-04,South Africa,2643,0,-35,20,11.679012
2020-06-04,France,767,0,-34,13,13.2
2020-06-04,Germany,407,0,-26,9,13.994444
2020-06-04,Turkey,988,0,-19,7,16.622222
2020-06-04,Japan,39,0,-13,8,25.05
2020-06-05,United Kingdom,1124,0,-53,22,8.061111
2020-06-05,Chile,4207,0,-45,30,8.222222
2020-06-05,United States of America,23906,0,-36,13,26.95679
2020-06-05,Colombia,1526,0,-36,23,24.007937
2020-06-05,South Africa,2529,0,-35,21,12.703704
2020-06-05,India,9971,0,-34,17,28.865079
2020-06-05,France,611,0,-33,13,14.622222
2020-06-05,Germany,301,0,-26,9,11.077778
2020-06-05,Turkey,930,0,-20,6,19.55
2020-06-05,Japan,38,0,-15,9,26.366667
2020-06-05,South Korea,57,0,-2,2,25.233333
2020-06-06,Germany,214,0,1,4,12.044444
2020-06-06,United Kingdom,808,0,-33,14,9.444444
2020-06-06,Chile,5246,0,-33,24,9.033333
2020-06-06,India,9983,0,-26,15,30.81746
2020-06-06,Colombia,1419,0,-24,19,23.37037
2020-06-06,South Korea,37,0,-15,3,22.024691
2020-06-06,Japan,33,0,-15,7,23.477778
2020-06-06,United States of America,23040,0,-13,5,28.216049
2020-06-06,Turkey,878,0,-12,6,23.466667
2020-06-06,South Africa,2249,0,-11,13,12.111111
2020-06-06,France,579,0,-2,4,14.611111
2020-06-07,France,343,0,18,0,12.222222
2020-06-07,Germany,350,0,3,3,14.0
2020-06-07,Chile,6405,0,-31,22,8.444444
2020-06-07,United Kingdom,722,0,-28,10,9.411111
2020-06-07,Colombia,1270,0,-22,18,25.12963
2020-06-07,United States of America,17363,0,-16,4,29.061728
2020-06-07,India,9987,0,-14,12,31.15873
2020-06-07,Japan,36,0,-13,5,23.166667
2020-06-07,Turkey,914,0,-7,1,25.538889
2020-06-07,South Africa,2583,0,-6,13,11.987654
2020-06-07,South Korea,38,0,-5,1,22.994444
2020-06-08,United Kingdom,1095,0,-52,19,8.738889
2020-06-08,South Korea,50,0,1,1,26.266667
2020-06-08,Chile,4696,0,-46,26,7.787037
2020-06-08,United States of America,17784,0,-36,11,28.160494
2020-06-08,Colombia,1519,0,-36,21,23.373016
2020-06-08,France,211,0,-34,11,13.077778
2020-06-08,South Africa,2124,0,-33,19,11.438272
2020-06-08,India,9985,0,-32,15,31.150794
2020-06-08,Germany,318,0,-25,7,14.238889
2020-06-08,Turkey,989,0,-18,5,24.022222
2020-06-08,Japan,41,0,-11,7,25.244444
2020-06-09,United Kingdom,1154,0,-52,20,10.222222
2020-06-09,South Korea,45,0,1,0,27.516667
2020-06-09,Chile,3913,0,-46,26,10.268519
2020-06-09,United States of America,18385,0,-36,12,22.697531
2020-06-09,Colombia,1438,0,-36,22,25.342593
2020-06-09,India,9996,0,-34,15,32.333333
2020-06-09,South Africa,2425,0,-33,19,13.222222
2020-06-09,France,403,0,-32,11,13.366667
2020-06-09,Germany,555,0,-25,8,14.827778
2020-06-09,Turkey,993,0,-19,5,24.683333
2020-06-09,Japan,41,0,-12,8,25.511111
2020-06-10,United Kingdom,1190,0,-52,21,10.216667
2020-06-10,Chile,5737,0,-46,27,8.981481
2020-06-10,Colombia,1677,0,-38,21,22.849206
2020-06-10,United States of America,22010,0,-36,12,16.697531
2020-06-10,South Africa,3146,0,-34,21,14.530864
2020-06-10,India,10956,0,-32,15,32.531746
2020-06-10,France,545,0,-31,10,13.5
2020-06-10,Germany,258,0,-25,6,14.894444
2020-06-10,Turkey,922,0,-17,4,23.877778
2020-06-10,Japan,40,0,-13,7,25.288889
2020-06-10,South Korea,56,0,-1,2,26.105556
2020-06-11,Germany,348,0,-59,16,15.227778
2020-06-11,United Kingdom,1008,0,-52,21,10.261111
2020-06-11,South Korea,48,0,0,2,25.383333
2020-06-11,Chile,5596,0,-47,28,8.601852
2020-06-11,Colombia,2015,0,-38,22,22.111111
2020-06-11,United States of America,22258,0,-36,12,21.530864
2020-06-11,South Africa,3348,0,-35,21,6.87037
2020-06-11,India,11458,0,-33,15,30.365079
2020-06-11,France,425,0,-32,11,14.538889
2020-06-11,Turkey,987,0,-17,5,20.588889
2020-06-11,Japan,50,0,-14,9,24.211111
2020-06-12,United Kingdom,1057,0,-51,21,11.155556
2020-06-12,Chile,6754,0,-47,31,10.740741
2020-06-12,Germany,247,0,-37,7,20.672222
2020-06-12,United States of America,28363,0,-35,11,24.265432
2020-06-12,South Africa,3817,0,-34,21,3.783951
2020-06-12,Colombia,1327,0,-34,22,21.97619
2020-06-12,India,11929,0,-33,15,29.896825
2020-06-12,France,726,0,-32,12,14.616667
2020-06-12,Turkey,1195,0,-19,6,18.255556
2020-06-12,Japan,47,0,-15,9,24.8
2020-06-12,South Korea,34,0,-1,2,23.722222
2020-06-13,France,526,0,1,4,16.161111
2020-06-13,Germany,192,0,4,2,22.355556
2020-06-13,Chile,6509,0,-33,25,9.733333
2020-06-13,India,11502,0,-29,15,28.746032
2020-06-13,United Kingdom,886,0,-24,11,13.966667
2020-06-13,Japan,73,0,-19,9,23.788889
2020-06-13,Colombia,2286,0,-18,18,23.412698
2020-06-13,United States of America,25624,0,-10,4,25.487654
2020-06-13,South Africa,4319,0,-10,14,3.950617
2020-06-13,South Korea,37,0,-6,4,24.728395
2020-06-13,Turkey,1459,0,-6,4,15.488889
2020-06-14,France,407,0,14,1,15.411111
2020-06-14,Germany,378,0,5,2,18.4
2020-06-14,Chile,6938,0,-30,22,9.322222
2020-06-14,United Kingdom,819,0,-19,8,14.755556
2020-06-14,Colombia,2325,0,-17,17,23.268519
2020-06-14,India,10667,0,-14,12,28.904762
2020-06-14,United States of America,20192,0,-13,3,27.709877
2020-06-14,Japan,85,0,-13,6,26.016667
2020-06-14,South Korea,34,0,-7,3,22.938889
2020-06-14,South Africa,3531,0,-6,14,5.271605
2020-06-14,Turkey,1562,0,-2,0,17.316667
2020-06-15,Colombia,1735,0,-66,29,23.190476
2020-06-15,South Korea,43,0,2,1,23.661111
2020-06-15,United Kingdom,1042,0,-50,18,15.655556
2020-06-15,Chile,5143,0,-47,27,10.555556
2020-06-15,South Africa,2799,0,-38,19,5.666667
2020-06-15,United States of America,20379,0,-35,11,28.04321
2020-06-15,India,10974,0,-33,15,27.81746
2020-06-15,France,152,0,-31,10,14.644444
2020-06-15,Germany,345,0,-23,6,17.155556
2020-06-15,Turkey,1592,0,-16,4,20.261111
2020-06-15,Japan,41,0,-11,6,25.977778
2020-06-16,South Africa,4085,0,-70,31,8.006173
2020-06-16,South Korea,59,0,2,0,23.416667
2020-06-16,United Kingdom,1103,0,-50,19,15.288889
2020-06-16,Chile,5013,0,-47,27,11.962963
2020-06-16,United States of America,24732,0,-36,11,27.635802
2020-06-16,India,12881,0,-34,14,27.15873
2020-06-16,Colombia,2358,0,-33,20,23.968254
2020-06-16,France,344,0,-30,10,13.827778
2020-06-16,Germany,580,0,-21,6,17.622222
2020-06-16,Turkey,1467,0,-16,3,21.755556
2020-06-16,Japan,40,0,-11,7,23.883333
2020-06-17,South Korea,49,0,0,1,22.727778
2020-06-17,United Kingdom,1012,0,-50,19,14.655556
2020-06-17,Chile,4757,0,-49,29,9.944444
2020-06-17,Colombia,1618,0,-37,20,21.388889
2020-06-17,United States of America,25205,0,-36,11,28.290123
2020-06-17,South Africa,3486,0,-34,19,7.685185
2020-06-17,India,13586,0,-33,14,26.777778
2020-06-17,France,458,0,-29,9,14.161111
2020-06-17,Germany,770,0,-21,6,19.383333
2020-06-17,Turkey,1429,0,-16,4,23.15
2020-06-17,Japan,72,0,-12,6,24.605556
2020-06-18,United Kingdom,1026,0,-52,20,12.488889
2020-06-18,South Korea,67,0,0,2,19.077778
2020-06-18,Chile,4475,0,-48,28,9.527778
2020-06-18,Colombia,3127,0,-38,20,23.277778
2020-06-18,United States of America,28320,0,-36,11,26.666667
2020-06-18,South Africa,3821,0,-35,20,8.697531
2020-06-18,India,14516,0,-34,15,27.746032
2020-06-18,France,467,0,-30,9,13.35
2020-06-18,Germany,601,0,-22,6,16.605556
2020-06-18,Turkey,1304,0,-16,4,21.077778
2020-06-18,Japan,59,0,-13,7,19.538889
2020-06-19,United Kingdom,997,0,-50,19,13.561111
2020-06-19,Chile,6290,0,-47,30,11.935185
2020-06-19,United States of America,32938,0,-36,9,19.481481
2020-06-19,India,15413,0,-34,15,27.849206
2020-06-19,South Africa,4958,0,-34,20,8.95679
2020-06-19,Colombia,3188,0,-31,19,23.907407
2020-06-19,France,811,0,-30,9,15.955556
2020-06-19,Germany,687,0,-23,6,18.327778
2020-06-19,Turkey,1214,0,-18,5,17.277778
2020-06-19,Japan,65,0,-15,9,20.516667
2020-06-19,South Korea,48,0,-1,1,23.338889
2020-06-20,Germany,537,0,7,2,18.216049
2020-06-20,France,641,0,3,1,17.55
2020-06-20,Chile,5355,0,-34,25,11.5
2020-06-20,Turkey,1248,0,-25,10,18.388889
2020-06-20,India,14821,0,-25,13,26.126984
2020-06-20,United Kingdom,686,0,-20,9,15.111111
2020-06-20,Colombia,2637,0,-16,17,23.777778
2020-06-20,Japan,52,0,-12,4,21.833333
2020-06-20,United States of America,32953,0,-11,3,21.703704
2020-06-20,South Africa,4616,0,-8,13,9.351852
2020-06-20,South Korea,17,0,-5,1,22.95679
2020-06-21,France,284,0,20,-2,16.933333
2020-06-21,Germany,503,0,15,-1,20.1
2020-06-21,Turkey,1192,0,2,-1,20.716667
2020-06-21,Chile,5607,0,-26,22,11.0
2020-06-21,India,14933,0,-18,15,26.150794
2020-06-21,United Kingdom,637,0,-14,7,14.077778
2020-06-21,United States of America,26942,0,-13,2,22.814815
2020-06-21,Japan,52,0,-10,4,24.255556
2020-06-21,Colombia,2905,0,-8,15,24.111111
2020-06-21,South Korea,46,0,-6,1,22.85
2020-06-21,South Africa,4276,0,-3,13,10.277778
2020-06-22,Colombia,3117,0,-67,29,24.0
2020-06-22,South Korea,51,0,0,1,25.488889
2020-06-22,United Kingdom,894,0,-51,17,14.094444
2020-06-22,Chile,4608,0,-50,28,10.12963
2020-06-22,United States of America,28479,0,-38,11,22.222222
2020-06-22,South Africa,4527,0,-37,20,9.679012
2020-06-22,India,15968,0,-34,15,26.301587
2020-06-22,France,373,0,-32,7,19.15
2020-06-22,Germany,587,0,-23,5,18.961111
2020-06-22,Turkey,1212,0,-17,2,22.094444
2020-06-22,Japan,56,0,-11,7,24.455556
2020-06-23,South Korea,28,0,1,-1,25.905556
2020-06-23,United Kingdom,888,0,-51,17,17.755556
2020-06-23,Chile,3804,0,-50,28,10.433333
2020-06-23,United States of America,37736,0,-38,11,21.111111
2020-06-23,India,16922,0,-36,15,26.515873
2020-06-23,South Africa,5694,0,-36,19,9.950617
2020-06-23,Colombia,3255,0,-35,20,24.842593
2020-06-23,France,517,0,-30,7,21.55
2020-06-23,Germany,630,0,-22,5,20.722222
2020-06-23,Turkey,1268,0,-18,3,23.972222
2020-06-23,Japan,86,0,-11,6,26.061111
2020-06-24,Chile,3649,0,-50,28,8.9
2020-06-24,United Kingdom,775,0,-49,17,20.188889
2020-06-24,United States of America,37014,0,-36,11,22.5
2020-06-24,Colombia,2929,0,-36,19,25.101852
2020-06-24,South Africa,6509,0,-34,19,9.925926
2020-06-24,India,17296,0,-33,14,29.253968
2020-06-24,France,81,0,-27,6,24.977778
2020-06-24,Germany,477,0,-20,5,21.416667
2020-06-24,Turkey,1492,0,-15,3,21.794444
2020-06-24,Japan,87,0,-11,6,26.25
2020-06-24,South Korea,39,0,-1,3,21.405556
2020-06-25,South Korea,51,0,0,3,21.955556
2020-06-25,United Kingdom,720,0,-49,17,20.127778
2020-06-25,Chile,4648,0,-49,29,6.37037
2020-06-25,United States of America,46614,0,-36,11,25.790123
2020-06-25,Colombia,3627,0,-36,20,23.68254
2020-06-25,India,18552,0,-34,15,30.357143
2020-06-25,South Africa,6267,0,-34,18,10.512346
2020-06-25,France,0,0,-27,6,25.966667
2020-06-25,Germany,687,0,-22,5,21.372222
2020-06-25,Turkey,1458,0,-14,2,22.305556
2020-06-25,Japan,100,0,-12,6,25.683333
2020-06-26,South Korea,62,0,0,1,23.372222
2020-06-26,United Kingdom,668,0,-49,18,18.561111
2020-06-26,Chile,4296,0,-48,31,9.288889
2020-06-26,United States of America,46158,0,-36,11,27.820988
2020-06-26,South Africa,7215,0,-34,18,10.148148
2020-06-26,India,19906,0,-33,15,28.174603
2020-06-26,Colombia,4630,0,-32,21,22.722222
2020-06-26,France,1588,0,-28,7,22.083333
2020-06-26,Germany,256,0,-23,5,22.961111
2020-06-26,Turkey,1396,0,-17,3,21.744444
2020-06-26,Japan,93,0,-13,7,27.394444
2020-06-27,Germany,262,0,3,1,23.15
2020-06-27,Chile,4406,0,-34,25,8.744444
2020-06-27,India,19459,0,-29,14,29.238095
2020-06-27,Turkey,1372,0,-26,8,21.655556
2020-06-27,United Kingdom,652,0,-24,11,14.122222
2020-06-27,Colombia,4305,0,-17,16,23.309524
2020-06-27,Japan,86,0,-15,5,26.3
2020-06-27,United States of America,43309,0,-12,4,25.481481
2020-06-27,South Africa,6329,0,-10,12,7.432099
2020-06-27,South Korea,42,0,-6,1,23.740741
2020-06-27,France,518,0,-2,1,20.188889
2020-06-28,Germany,498,0,10,0,19.261111
2020-06-28,France,526,0,15,-1,16.983333
2020-06-28,Chile,4216,0,-33,23,8.847222
2020-06-28,Turkey,1356,0,-18,6,22.972222
2020-06-28,United Kingdom,446,0,-17,8,11.516667
2020-06-28,India,18522,0,-16,12,28.539683
2020-06-28,Colombia,3873,0,-14,17,22.25
2020-06-28,United States of America,37464,0,-12,3,26.345679
2020-06-28,Japan,117,0,-12,5,23.544444
2020-06-28,South Korea,42,0,-7,1,23.983333
2020-06-28,South Africa,6134,0,-5,12,8.228395
2020-06-29,Colombia,2221,0,-65,28,22.351852
2020-06-29,Chile,4017,0,-77,37,9.733333
2020-06-29,South Korea,51,0,1,2,21.955556
2020-06-29,United Kingdom,728,0,-49,17,12.561111
2020-06-29,United States of America,38384,0,-36,10,28.160494
2020-06-29,South Africa,6912,0,-34,18,7.012346
2020-06-29,India,18653,0,-33,15,27.912698
2020-06-29,France,280,0,-28,7,17.655556
2020-06-29,Germany,466,0,-23,5,17.583333
2020-06-29,Turkey,1374,0,-15,1,22.983333
2020-06-29,Japan,130,0,-9,6,25.833333
2020-06-30,South Korea,54,0,1,2,20.65
2020-06-30,United Kingdom,617,0,-48,17,13.016667
2020-06-30,Chile,3394,0,-48,26,8.544444
2020-06-30,United States of America,46370,0,-37,11,28.814815
2020-06-30,India,19148,0,-35,14,28.603175
2020-06-30,South Africa,8121,0,-33,17,8.814815
2020-06-30,Colombia,2147,0,-32,18,24.674603
2020-06-30,France,541,0,-26,6,17.938889
2020-06-30,Germany,503,0,-22,6,17.511111
2020-06-30,Turkey,1293,0,-16,1,22.522222
2020-06-30,Japan,151,0,-10,7,24.316667
2020-07-01,South Korea,61,0,0,1,20.627778
2020-07-01,Chile,2650,0,-49,28,10.5
2020-07-01,United Kingdom,658,0,-48,17,12.405556
2020-07-01,United States of America,59285,0,-37,10,26.030864
2020-07-01,Colombia,4577,0,-35,18,23.638889
2020-07-01,India,20903,0,-33,14,29.507937
2020-07-01,South Africa,8749,0,-32,17,9.901235
2020-07-01,France,918,0,-26,5,19.672222
2020-07-01,Germany,446,0,-22,5,19.722222
2020-07-01,Turkey,1192,0,-16,1,23.072222
2020-07-01,Japan,194,0,-9,6,25.027778
2020-07-02,South Korea,63,0,1,1,23.111111
2020-07-02,United Kingdom,608,0,-48,17,11.094444
2020-07-02,Chile,2498,0,-48,28,10.066667
2020-07-02,United States of America,55151,0,-39,10,26.240741
2020-07-02,Colombia,4340,0,-36,19,23.453704
2020-07-02,India,22771,0,-34,15,30.269841
2020-07-02,South Africa,9071,0,-33,18,10.298611
2020-07-02,France,659,0,-27,6,17.9
2020-07-02,Germany,422,0,-23,6,18.661111
2020-07-02,Turkey,1186,0,-15,1,24.155556
2020-07-02,Japan,214,0,-10,5,23.716667
2020-07-03,United States of America,59875,0,-57,14,24.808642
